ID,XMIN,XMAX,YMIN,YMAX,PNTCNT,XCTR,YCTR
924,593379.000000000000000,593879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,593629.00000,5200034.00000
925,593879.000000000000000,594379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,594129.00000,5200034.00000
926,594379.000000000000000,594879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,594629.00000,5200034.00000
927,594879.000000000000000,595379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,595129.00000,5200034.00000
928,595379.000000000000000,595879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,595629.00000,5200034.00000
929,595879.000000000000000,596379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,596129.00000,5200034.00000
930,596379.000000000000000,596879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,596629.00000,5200034.00000
931,596879.000000000000000,597379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,597129.00000,5200034.00000
932,597379.000000000000000,597879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,597629.00000,5200034.00000
933,597879.000000000000000,598379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,598129.00000,5200034.00000
934,598379.000000000000000,598879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,598629.00000,5200034.00000
935,598879.000000000000000,599379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,599129.00000,5200034.00000
936,599379.000000000000000,599879.000000000000000,5199784.000000000000000,5200284.000000000000000,2,599629.00000,5200034.00000
937,599879.000000000000000,600379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,600129.00000,5200034.00000
938,600379.000000000000000,600879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,600629.00000,5200034.00000
939,600879.000000000000000,601379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,601129.00000,5200034.00000
940,601379.000000000000000,601879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,601629.00000,5200034.00000
941,601879.000000000000000,602379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,602129.00000,5200034.00000
942,602379.000000000000000,602879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,602629.00000,5200034.00000
943,602879.000000000000000,603379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,603129.00000,5200034.00000
944,603379.000000000000000,603879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,603629.00000,5200034.00000
945,603879.000000000000000,604379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,604129.00000,5200034.00000
946,604379.000000000000000,604879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,604629.00000,5200034.00000
947,604879.000000000000000,605379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,605129.00000,5200034.00000
948,605379.000000000000000,605879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,605629.00000,5200034.00000
949,605879.000000000000000,606379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,606129.00000,5200034.00000
950,606379.000000000000000,606879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,606629.00000,5200034.00000
951,606879.000000000000000,607379.000000000000000,5199784.000000000000000,5200284.000000000000000,3,607129.00000,5200034.00000
952,607379.000000000000000,607879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,607629.00000,5200034.00000
953,607879.000000000000000,608379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,608129.00000,5200034.00000
954,608379.000000000000000,608879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,608629.00000,5200034.00000
955,608879.000000000000000,609379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,609129.00000,5200034.00000
956,609379.000000000000000,609879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,609629.00000,5200034.00000
957,609879.000000000000000,610379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,610129.00000,5200034.00000
958,610379.000000000000000,610879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,610629.00000,5200034.00000
959,610879.000000000000000,611379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,611129.00000,5200034.00000
960,611379.000000000000000,611879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,611629.00000,5200034.00000
961,611879.000000000000000,612379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,612129.00000,5200034.00000
962,612379.000000000000000,612879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,612629.00000,5200034.00000
963,612879.000000000000000,613379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,613129.00000,5200034.00000
964,613379.000000000000000,613879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,613629.00000,5200034.00000
965,613879.000000000000000,614379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,614129.00000,5200034.00000
966,614379.000000000000000,614879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,614629.00000,5200034.00000
967,614879.000000000000000,615379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,615129.00000,5200034.00000
968,615379.000000000000000,615879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,615629.00000,5200034.00000
969,615879.000000000000000,616379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,616129.00000,5200034.00000
970,616379.000000000000000,616879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,616629.00000,5200034.00000
971,616879.000000000000000,617379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,617129.00000,5200034.00000
972,617379.000000000000000,617879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,617629.00000,5200034.00000
973,617879.000000000000000,618379.000000000000000,5199784.000000000000000,5200284.000000000000000,0,618129.00000,5200034.00000
974,618379.000000000000000,618879.000000000000000,5199784.000000000000000,5200284.000000000000000,0,618629.00000,5200034.00000
975,581379.000000000000000,581879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,581629.00000,5199534.00000
976,581879.000000000000000,582379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,582129.00000,5199534.00000
977,582379.000000000000000,582879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,582629.00000,5199534.00000
978,582879.000000000000000,583379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,583129.00000,5199534.00000
979,583379.000000000000000,583879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,583629.00000,5199534.00000
980,583879.000000000000000,584379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,584129.00000,5199534.00000
981,584379.000000000000000,584879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,584629.00000,5199534.00000
982,584879.000000000000000,585379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,585129.00000,5199534.00000
983,585379.000000000000000,585879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,585629.00000,5199534.00000
984,585879.000000000000000,586379.000000000000000,5199284.000000000000000,5199784.000000000000000,3,586129.00000,5199534.00000
985,586379.000000000000000,586879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,586629.00000,5199534.00000
986,586879.000000000000000,587379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,587129.00000,5199534.00000
987,587379.000000000000000,587879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,587629.00000,5199534.00000
988,587879.000000000000000,588379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,588129.00000,5199534.00000
989,588379.000000000000000,588879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,588629.00000,5199534.00000
990,588879.000000000000000,589379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,589129.00000,5199534.00000
991,589379.000000000000000,589879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,589629.00000,5199534.00000
992,589879.000000000000000,590379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,590129.00000,5199534.00000
993,590379.000000000000000,590879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,590629.00000,5199534.00000
994,590879.000000000000000,591379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,591129.00000,5199534.00000
995,591379.000000000000000,591879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,591629.00000,5199534.00000
996,591879.000000000000000,592379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,592129.00000,5199534.00000
997,592379.000000000000000,592879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,592629.00000,5199534.00000
998,592879.000000000000000,593379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,593129.00000,5199534.00000
999,593379.000000000000000,593879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,593629.00000,5199534.00000
1000,593879.000000000000000,594379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,594129.00000,5199534.00000
1001,594379.000000000000000,594879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,594629.00000,5199534.00000
1002,594879.000000000000000,595379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,595129.00000,5199534.00000
1003,595379.000000000000000,595879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,595629.00000,5199534.00000
1004,595879.000000000000000,596379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,596129.00000,5199534.00000
1005,596379.000000000000000,596879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,596629.00000,5199534.00000
1006,596879.000000000000000,597379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,597129.00000,5199534.00000
1007,597379.000000000000000,597879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,597629.00000,5199534.00000
1008,597879.000000000000000,598379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,598129.00000,5199534.00000
1009,598379.000000000000000,598879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,598629.00000,5199534.00000
1010,598879.000000000000000,599379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,599129.00000,5199534.00000
1011,599379.000000000000000,599879.000000000000000,5199284.000000000000000,5199784.000000000000000,1,599629.00000,5199534.00000
1012,599879.000000000000000,600379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,600129.00000,5199534.00000
1013,600379.000000000000000,600879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,600629.00000,5199534.00000
1014,600879.000000000000000,601379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,601129.00000,5199534.00000
1015,601379.000000000000000,601879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,601629.00000,5199534.00000
1016,601879.000000000000000,602379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,602129.00000,5199534.00000
1017,602379.000000000000000,602879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,602629.00000,5199534.00000
1018,602879.000000000000000,603379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,603129.00000,5199534.00000
1019,603379.000000000000000,603879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,603629.00000,5199534.00000
1020,603879.000000000000000,604379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,604129.00000,5199534.00000
1021,604379.000000000000000,604879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,604629.00000,5199534.00000
1022,604879.000000000000000,605379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,605129.00000,5199534.00000
1023,605379.000000000000000,605879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,605629.00000,5199534.00000
1024,605879.000000000000000,606379.000000000000000,5199284.000000000000000,5199784.000000000000000,1,606129.00000,5199534.00000
1025,606379.000000000000000,606879.000000000000000,5199284.000000000000000,5199784.000000000000000,2,606629.00000,5199534.00000
1026,606879.000000000000000,607379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,607129.00000,5199534.00000
1027,607379.000000000000000,607879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,607629.00000,5199534.00000
1028,607879.000000000000000,608379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,608129.00000,5199534.00000
1029,608379.000000000000000,608879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,608629.00000,5199534.00000
1030,608879.000000000000000,609379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,609129.00000,5199534.00000
1031,609379.000000000000000,609879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,609629.00000,5199534.00000
1032,609879.000000000000000,610379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,610129.00000,5199534.00000
1033,610379.000000000000000,610879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,610629.00000,5199534.00000
1034,610879.000000000000000,611379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,611129.00000,5199534.00000
1035,611379.000000000000000,611879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,611629.00000,5199534.00000
1036,611879.000000000000000,612379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,612129.00000,5199534.00000
1037,612379.000000000000000,612879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,612629.00000,5199534.00000
1038,612879.000000000000000,613379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,613129.00000,5199534.00000
1039,613379.000000000000000,613879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,613629.00000,5199534.00000
1040,613879.000000000000000,614379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,614129.00000,5199534.00000
1041,614379.000000000000000,614879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,614629.00000,5199534.00000
1042,614879.000000000000000,615379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,615129.00000,5199534.00000
1043,615379.000000000000000,615879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,615629.00000,5199534.00000
1044,615879.000000000000000,616379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,616129.00000,5199534.00000
1045,616379.000000000000000,616879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,616629.00000,5199534.00000
1046,616879.000000000000000,617379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,617129.00000,5199534.00000
1047,617379.000000000000000,617879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,617629.00000,5199534.00000
1048,617879.000000000000000,618379.000000000000000,5199284.000000000000000,5199784.000000000000000,0,618129.00000,5199534.00000
1049,618379.000000000000000,618879.000000000000000,5199284.000000000000000,5199784.000000000000000,0,618629.00000,5199534.00000
1050,581379.000000000000000,581879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,581629.00000,5199034.00000
1051,581879.000000000000000,582379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,582129.00000,5199034.00000
1052,582379.000000000000000,582879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,582629.00000,5199034.00000
1053,582879.000000000000000,583379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,583129.00000,5199034.00000
1054,583379.000000000000000,583879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,583629.00000,5199034.00000
1055,583879.000000000000000,584379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,584129.00000,5199034.00000
1056,584379.000000000000000,584879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,584629.00000,5199034.00000
1057,584879.000000000000000,585379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,585129.00000,5199034.00000
1058,585379.000000000000000,585879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,585629.00000,5199034.00000
1059,585879.000000000000000,586379.000000000000000,5198784.000000000000000,5199284.000000000000000,2,586129.00000,5199034.00000
1060,586379.000000000000000,586879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,586629.00000,5199034.00000
1061,586879.000000000000000,587379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,587129.00000,5199034.00000
1062,587379.000000000000000,587879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,587629.00000,5199034.00000
1063,587879.000000000000000,588379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,588129.00000,5199034.00000
1064,588379.000000000000000,588879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,588629.00000,5199034.00000
1065,588879.000000000000000,589379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,589129.00000,5199034.00000
1066,589379.000000000000000,589879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,589629.00000,5199034.00000
1067,589879.000000000000000,590379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,590129.00000,5199034.00000
1068,590379.000000000000000,590879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,590629.00000,5199034.00000
1069,590879.000000000000000,591379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,591129.00000,5199034.00000
1070,591379.000000000000000,591879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,591629.00000,5199034.00000
1071,591879.000000000000000,592379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,592129.00000,5199034.00000
1072,592379.000000000000000,592879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,592629.00000,5199034.00000
1073,592879.000000000000000,593379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,593129.00000,5199034.00000
1074,593379.000000000000000,593879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,593629.00000,5199034.00000
1075,593879.000000000000000,594379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,594129.00000,5199034.00000
1076,594379.000000000000000,594879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,594629.00000,5199034.00000
1077,594879.000000000000000,595379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,595129.00000,5199034.00000
1078,595379.000000000000000,595879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,595629.00000,5199034.00000
1079,595879.000000000000000,596379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,596129.00000,5199034.00000
1080,596379.000000000000000,596879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,596629.00000,5199034.00000
1081,596879.000000000000000,597379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,597129.00000,5199034.00000
1082,597379.000000000000000,597879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,597629.00000,5199034.00000
1083,597879.000000000000000,598379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,598129.00000,5199034.00000
1084,598379.000000000000000,598879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,598629.00000,5199034.00000
1085,598879.000000000000000,599379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,599129.00000,5199034.00000
1086,599379.000000000000000,599879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,599629.00000,5199034.00000
1087,599879.000000000000000,600379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,600129.00000,5199034.00000
1088,600379.000000000000000,600879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,600629.00000,5199034.00000
1089,600879.000000000000000,601379.000000000000000,5198784.000000000000000,5199284.000000000000000,1,601129.00000,5199034.00000
1090,601379.000000000000000,601879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,601629.00000,5199034.00000
1091,601879.000000000000000,602379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,602129.00000,5199034.00000
1092,602379.000000000000000,602879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,602629.00000,5199034.00000
1093,602879.000000000000000,603379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,603129.00000,5199034.00000
1094,603379.000000000000000,603879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,603629.00000,5199034.00000
1095,603879.000000000000000,604379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,604129.00000,5199034.00000
1096,604379.000000000000000,604879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,604629.00000,5199034.00000
1097,604879.000000000000000,605379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,605129.00000,5199034.00000
1098,605379.000000000000000,605879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,605629.00000,5199034.00000
1099,605879.000000000000000,606379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,606129.00000,5199034.00000
1100,606379.000000000000000,606879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,606629.00000,5199034.00000
1101,606879.000000000000000,607379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,607129.00000,5199034.00000
1102,607379.000000000000000,607879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,607629.00000,5199034.00000
1103,607879.000000000000000,608379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,608129.00000,5199034.00000
1104,608379.000000000000000,608879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,608629.00000,5199034.00000
1105,608879.000000000000000,609379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,609129.00000,5199034.00000
1106,609379.000000000000000,609879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,609629.00000,5199034.00000
1107,609879.000000000000000,610379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,610129.00000,5199034.00000
1108,610379.000000000000000,610879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,610629.00000,5199034.00000
1109,610879.000000000000000,611379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,611129.00000,5199034.00000
1110,611379.000000000000000,611879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,611629.00000,5199034.00000
1111,611879.000000000000000,612379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,612129.00000,5199034.00000
1112,612379.000000000000000,612879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,612629.00000,5199034.00000
1113,612879.000000000000000,613379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,613129.00000,5199034.00000
1114,613379.000000000000000,613879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,613629.00000,5199034.00000
1115,613879.000000000000000,614379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,614129.00000,5199034.00000
1116,614379.000000000000000,614879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,614629.00000,5199034.00000
1117,614879.000000000000000,615379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,615129.00000,5199034.00000
1118,615379.000000000000000,615879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,615629.00000,5199034.00000
1119,615879.000000000000000,616379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,616129.00000,5199034.00000
1120,616379.000000000000000,616879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,616629.00000,5199034.00000
1121,616879.000000000000000,617379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,617129.00000,5199034.00000
1122,617379.000000000000000,617879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,617629.00000,5199034.00000
1123,617879.000000000000000,618379.000000000000000,5198784.000000000000000,5199284.000000000000000,0,618129.00000,5199034.00000
1124,618379.000000000000000,618879.000000000000000,5198784.000000000000000,5199284.000000000000000,0,618629.00000,5199034.00000
1125,581379.000000000000000,581879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,581629.00000,5198534.00000
1126,581879.000000000000000,582379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,582129.00000,5198534.00000
1127,582379.000000000000000,582879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,582629.00000,5198534.00000
1128,582879.000000000000000,583379.000000000000000,5198284.000000000000000,5198784.000000000000000,1,583129.00000,5198534.00000
1129,583379.000000000000000,583879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,583629.00000,5198534.00000
1130,583879.000000000000000,584379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,584129.00000,5198534.00000
1131,584379.000000000000000,584879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,584629.00000,5198534.00000
1132,584879.000000000000000,585379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,585129.00000,5198534.00000
1133,585379.000000000000000,585879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,585629.00000,5198534.00000
1134,585879.000000000000000,586379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,586129.00000,5198534.00000
1135,586379.000000000000000,586879.000000000000000,5198284.000000000000000,5198784.000000000000000,15,586629.00000,5198534.00000
1136,586879.000000000000000,587379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,587129.00000,5198534.00000
1137,587379.000000000000000,587879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,587629.00000,5198534.00000
1138,587879.000000000000000,588379.000000000000000,5198284.000000000000000,5198784.000000000000000,10,588129.00000,5198534.00000
1139,588379.000000000000000,588879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,588629.00000,5198534.00000
1140,588879.000000000000000,589379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,589129.00000,5198534.00000
1141,589379.000000000000000,589879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,589629.00000,5198534.00000
1142,589879.000000000000000,590379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,590129.00000,5198534.00000
1143,590379.000000000000000,590879.000000000000000,5198284.000000000000000,5198784.000000000000000,1,590629.00000,5198534.00000
1144,590879.000000000000000,591379.000000000000000,5198284.000000000000000,5198784.000000000000000,2,591129.00000,5198534.00000
1145,591379.000000000000000,591879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,591629.00000,5198534.00000
1146,591879.000000000000000,592379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,592129.00000,5198534.00000
1147,592379.000000000000000,592879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,592629.00000,5198534.00000
1148,592879.000000000000000,593379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,593129.00000,5198534.00000
1149,593379.000000000000000,593879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,593629.00000,5198534.00000
1150,593879.000000000000000,594379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,594129.00000,5198534.00000
1151,594379.000000000000000,594879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,594629.00000,5198534.00000
1152,594879.000000000000000,595379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,595129.00000,5198534.00000
1153,595379.000000000000000,595879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,595629.00000,5198534.00000
1154,595879.000000000000000,596379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,596129.00000,5198534.00000
1155,596379.000000000000000,596879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,596629.00000,5198534.00000
1156,596879.000000000000000,597379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,597129.00000,5198534.00000
1157,597379.000000000000000,597879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,597629.00000,5198534.00000
1158,597879.000000000000000,598379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,598129.00000,5198534.00000
1159,598379.000000000000000,598879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,598629.00000,5198534.00000
1160,598879.000000000000000,599379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,599129.00000,5198534.00000
1161,599379.000000000000000,599879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,599629.00000,5198534.00000
1162,599879.000000000000000,600379.000000000000000,5198284.000000000000000,5198784.000000000000000,5,600129.00000,5198534.00000
1163,600379.000000000000000,600879.000000000000000,5198284.000000000000000,5198784.000000000000000,4,600629.00000,5198534.00000
1164,600879.000000000000000,601379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,601129.00000,5198534.00000
1165,601379.000000000000000,601879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,601629.00000,5198534.00000
1166,601879.000000000000000,602379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,602129.00000,5198534.00000
1167,602379.000000000000000,602879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,602629.00000,5198534.00000
1168,602879.000000000000000,603379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,603129.00000,5198534.00000
1169,603379.000000000000000,603879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,603629.00000,5198534.00000
1170,603879.000000000000000,604379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,604129.00000,5198534.00000
1171,604379.000000000000000,604879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,604629.00000,5198534.00000
1172,604879.000000000000000,605379.000000000000000,5198284.000000000000000,5198784.000000000000000,0,605129.00000,5198534.00000
1173,605379.000000000000000,605879.000000000000000,5198284.000000000000000,5198784.000000000000000,0,605629.00000,5198534.00000
